type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
大数据工程师,大数据开发工程师,广州·海珠区·官洲,12-20K·18薪,经验不限本科,联通(广东)产业互联网,移动互联网不需要融资1000-9999人,Hbase Hive Kafka 大数据开发经验, 黎女士,免费班车，带薪年假，补充医疗保险，节日福利，住房补贴，餐补，零食下午茶，七险二金，定期体检，包吃，年终奖，通讯补贴，交通补助
大数据工程师,高级大数据开发工程师,南京·雨花台区·安德门,20-30K·15薪,经验不限本科,阳光电源(南京),新能源10000人以上,Java 大数据开发经验 Spark Flink, 王先生, 
大数据工程师,高级大数据开发工程师,北京·朝阳区·望京,30-35K,经验不限本科,美团,互联网已上市10000人以上,Java Hive 大数据开发经验 SQL, 郭先生,宿舍有空调
大数据工程师,高级大数据开发工程师,北京·东城区·东单,22-23K,经验不限本科,OPay,互联网C轮500-999人,Java Python 计算机相关专业 数学/统计相关专业 大数据开发经验, 孙女士,交通补助，股票期权，餐补，补充医疗保险，包吃，带薪年假，节日福利，五险一金，年终奖
大数据工程师,高级大数据开发工程师(实时),上海·青浦区·虹桥枢纽周边区,25-35K,经验不限本科,极兔速递,物流/仓储已上市10000人以上,SQL HDFS Flink Java Kafka Hbase, 禹先生,五险一金，定期体检，年终奖，免费班车，员工旅游，节日福利，全勤奖，带薪年假
大数据工程师,高级大数据开发工程师,上海·浦东新区·南码头,25-50K,经验不限本科,华锐,计算机软件D轮及以上500-999人,Flink diors, 宋先生,员工旅游，包吃，带薪年假，年终奖，餐补，定期体检，健身房，节日福利，五险一金，股票期权
大数据工程师,中高级大数据开发工程师,福州·鼓楼区·东街口,16-25K,经验不限本科,一人一车科技,互联网未融资100-499人,大数据开发经验 数仓建设经验, 刘女士,定期体检，全勤奖，生日福利，零食下午茶，五险一金，节日福利，带薪年假
大数据工程师,中高级大数据开发工程师,上海·长宁区·新华路,20-30K·13薪,经验不限本科,智协慧同,计算机软件A轮20-99人,Java Python Scala Spark Kafka Hadoop Zookeeper Flink, 张女士,定期体检，带薪年假，年终奖，五险一金，节日福利，股票期权
大数据工程师,大数据开发工程师,柳州·城中区·市中心,7-12K,经验不限本科,长亮科技,计算机软件已上市1000-9999人,SQL, 高女士,五险一金，意外险，节日福利，零食下午茶，交通补助，加班补助，法定节假日三薪，股票期权，员工旅游，补充医疗保险，定期体检，年终奖，通讯补贴，带薪年假，绩效奖金，保底工资
大数据工程师,大数据开发工程师,深圳·南山区·科技园,15-30K,经验不限本科,鹏微,计算机软件未融资20-99人,Hive Spark Flink ETL开发经验 大数据开发经验 数仓建设经验, 肖先生,五险一金，定期体检，年终奖，节日福利，餐补，零食下午茶，补充医疗保险，双休，带薪年假
大数据工程师,大数据开发工程师,洛阳·洛龙区·泉舜广场,5-7K,经验不限本科,神州通誉,计算机软件未融资1000-9999人,Java SQL 大数据开发经验, 何先生,五险一金，带薪年假，员工旅游，节日福利
大数据工程师,高级大数据研发工程师,杭州·西湖区·西溪,25-40K,1-3年本科,蚂蚁集团,互联网D轮及以上10000人以上,SQL Hive Spark 大数据开发经验 数仓建设经验 ETL开发经验, 唐先生,餐补，五险一金，年终奖，带薪年假，定期体检
大数据工程师,阿里妈妈-大数据工程师-杭州-GP1087904,杭州·余杭区·西溪,25-40K·16薪,1-3年本科,阿里巴巴集团,互联网已上市10000人以上,Java 数仓建设经验 ETL开发经验 大数据开发经验, 林女士,补充医疗保险，交通补助，股票期权，员工旅游，五险一金，年终奖，餐补，免费班车，节日福利，零食下午茶
大数据工程师,资深大数据研发工程师-数据治理方向,深圳·南山区·科技园,35-65K·15薪,1-3年本科,今日头条,互联网未融资10000人以上,SQL Hive Spark 计算机相关专业 大数据开发经验 数仓建设经验, 曾先生,团建聚餐，补充医疗保险，家属自选保险，弹性工作制，餐补，零食下午茶，法定节假日三薪，带薪年假，家庭关爱假，定期体检，节日礼品，五险一金，交通补助，就近租房补贴，意外险，年度体检，免费健身设施，餐饮及下午茶，股票期权，年终奖
大数据工程师,高级大数据开发工程师,深圳·龙华区·龙华,28-45K,1-3年本科,环讯通科技,计算机软件100-499人,Python Shell SQL 数仓建设经验 大数据开发经验 ETL开发经验, 杨先生, 
大数据工程师,中级大数据开发工程师,宁德·蕉城区·漳湾工业园区,9-14K,1-3年本科,软通动力,计算机软件已上市10000人以上,SQL GreenPlum ETL 数据仓库, 王女士,零食下午茶，团建活动，交通补助，通讯补贴，生日福利，节日福利，免费班车，加班补助，带薪年假，补充医疗保险，五险一金，定期体检
大数据工程师,大数据开发工程师/专家,杭州·余杭区·仓前,25-30K·15薪,1-3年本科,安司密信,互联网B轮20-99人,大数据开发经验 数仓建设经验, 孙女士,节日福利，股票期权，零食下午茶，补充商业保险，补充医疗保险，五险一金，年终奖
大数据工程师,大数据平台开发工程师（flink方向）,北京·朝阳区·酒仙桥,20-40K·13薪,1-3年本科,白山云,互联网C轮100-499人,Flink, 符先生,员工旅游，带薪年假，零食下午茶，绩效奖金，通讯补贴，定期体检，住房补贴，法定节假日三薪，节假日加班费，五险一金，包吃，年终奖，餐补，股票期权，补充医疗保险，夜班补助
大数据工程师,大数据高级开发工程师（双休+六险一金）,广州·天河区·棠下,15-23K,1-3年本科,广州霆万科技有限公司,计算机软件不需要融资100-499人,Java 计算机相关专业, 陈女士,员工旅游，五险一金，零食下午茶，定期体检，意外险，节日福利，年终奖，团建聚餐，带薪年假
大数据工程师,微信视频号大数据开发工程师(广州),广州·海珠区·赤岗,35-65K·16薪,1-3年本科,腾讯,互联网不需要融资10000人以上,C++, 熊女士,包吃，五险一金，员工旅游，免费早晚餐，免费健身房，定期体检，节日福利，股票期权，零食下午茶，交通补助，补充医疗保险，公仔周边活动，餐补，住房补贴，带薪年假，年终奖，免费班车
大数据工程师,大数据平台研发工程师-查询引擎方向-北京,北京·朝阳区·望京,25-50K·14薪,1-3年本科,数数科技,大数据C轮100-499人,Spark HDFS Presto Flink 源码 二次开发 kudu, 闫女士,企业资质，带薪病假，零食下午茶，年终奖，定期体检，打车报销，入职体检，苹果电脑办公，五险一金，带薪年假，节日福利，股票期权，员工旅游，补充医疗保险
大数据工程师,大数据离线/实时开发工程师（偏基础组件）,上海·虹口区·四川北路,35-50K·16薪,1-3年本科,乐信集团,互联网已上市1000-9999人,Spark Flink Presto, 周先生,五险一金，补充医疗保险，定期体检，年终奖，员工旅游，带薪年假，节日福利，股票期权
大数据工程师,大数据工程师,大连·甘井子区·高新园区,11-22K,1-3年本科,掌沃数据,互联网天使轮20-99人,Python Java 分布式技术 微服务架构 消息队列 Node.js 大数据 人工智能, 闵先生,带薪年假，五险一金，定期体检，餐补，交通补助，节日福利，零食下午茶
大数据工程师,大数据ETL工程师,秦皇岛·海港区·秦皇东大街,8-13K,1-3年本科,晨砻信息科技公司,计算机软件未融资100-499人,Java Python Spark Hadoop Sqoop Azkaban Flink, 李女士,带薪年假，五险一金，定期体检，全额公积金，项目奖金，试用期全额
大数据工程师,风险大数据工程师,北京·朝阳区·酒仙桥,20-40K,1-3年本科,门口贷,互联网金融未融资500-999人,数据挖掘 数据架构, 贺先生, 
大数据工程师,大数据挖掘工程师,北京·丰台区·科技园区,6-9K,1-3年本科,北京信构信用管理有,信息安全未融资20-99人,Pyspider WebMagic 计算机相关专业 反爬策略和实践经验 爬虫工程师 Python, 郭女士,加班补助，五险一金，交通补助，法定节假日三薪，节假日加班费，餐补，通讯补贴，有无线网，带薪年假，节日福利，绩效奖金
