type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
架构师,it架构师,北京·海淀区·中关村,20-30K·18薪,5-10年本科,国科离子,医疗器械未融资20-99人,服务器配置 微服务架构 大数据架构 前端架构 平台架构 云计算架构 网站架构, 魏女士,餐补，带薪年假，定期体检，五险一金，通讯补贴，交通补助，零食下午茶，年终奖，节日福利，补充医疗保险
架构师,java架构师,上海·浦东新区·张江,30-60K·14薪,5-10年本科,光予热咨询,人力资源服务20-99人,Java SQL MVC Spring, 蔡先生, 
架构师,技术架构师,汕头·龙湖区·夏桂埔,7-10K·13薪,5-10年本科,沐宁文化,文化艺术/娱乐未融资0-20人,Java C语言 微服务架构 MVC开发 服务器配置 网络协议 网络编程 数据结构, 陈女士,社保，全勤奖，底薪加提成，零食下午茶，年终奖，保底工资，补充医疗保险，五险一金，加班补助
架构师,软件架构师,上海·浦东新区·张江,20-25K·15薪,5-10年本科,南京芯驰半导体,半导体/芯片B轮100-499人,软件架构, 奚女士,通讯补贴，餐补，团建聚餐，交通补助，节日福利，补充医疗保险，生日福利，带薪年假，股票期权，年终奖，零食下午茶，五险一金，定期体检，意外险
架构师,架构师Java,宁波·鄞州区·宁穿路,20-25K,5-10年本科,派联,互联网未融资20-99人,Java Spring 架构师, 钱先生,全勤奖，定期体检，交通补助，餐补，补充医疗保险，年终奖，五险一金，节日福利，带薪年假，员工旅游
架构师,java架构师,郑州·管城回族区·郑州东站,15-25K,5-10年本科,上海硕诺科技,计算机软件不需要融资20-99人,架构师 Java 多线程 分布式技术 SQL 微服务架构 WMS TMS, 房女士,加班补助，员工旅游，定期体检，五险一金，带薪年假，年终奖
架构师,架构师（Saas）,深圳·南山区·科技园,25-40K·13薪,5-10年本科,数位大数据,大数据D轮及以上100-499人,Java 微服务架构 SAAS, 何女士,年终奖，股票期权，带薪年假，节日福利，员工旅游，五险一金，零食下午茶，定期体检
架构师,资深架构师,深圳·南山区·科技园,40-70K·15薪,5-10年本科,今日头条,互联网未融资10000人以上,Java C语言 Go 微服务架构 分布式技术 多进程 算法基础 平台架构, 吴先生,餐饮及下午茶，团建聚餐，节日礼品，年度体检，弹性工作制，补充医疗保险，零食下午茶，就近租房补贴，年终奖，定期体检，免费健身设施，家庭关爱假，五险一金，股票期权，家属自选保险，交通补助，餐补，意外险，法定节假日三薪，带薪年假
架构师,技术架构师,南京·建邺区·奥体,25-35K·13薪,5-10年本科,南京元古汇科技,计算机软件20-99人,Java SQL 负载均衡技术 分布式技术 消息队列 多线程 Spring SSM, 王女士,零食下午茶，股票期权，通讯补贴，生日福利，节日福利，带薪年假，年终奖，全勤奖，餐补，交通补助，团建聚餐
架构师,交付架构师,北京·石景山区·八角,25-45K,5-10年本科,领铄智能科技,计算机软件不需要融资20-99人,Java Python 容器技术 分布式技术 多线程 算法基础 数据结构, 何先生,意外险，五险一金，定期体检，年终奖，补充医疗保险
架构师,技术架构师,上海·浦东新区·张江,30-35K·14薪,5-10年本科,施耐德电气,其他行业已上市10000人以上,Java 供应链, 赵女士,定期体检，带薪年假，补充医疗保险，免费班车，股票期权，节日福利，五险一金，通讯补贴，年终奖
架构师,java架构师,天津·南开区·天拖,15-25K,5-10年本科,九创天成,医疗器械未融资20-99人,Java 微服务架构 搜索引擎技术 分布式技术 Spring, 王女士,年终奖，定期体检，带薪年假，节假日加班费，餐补，夜班补助，团建聚餐，意外险，绩效奖金，底薪加提成，五险一金，节日福利，加班补助
架构师,软件架构师,嘉兴·秀洲区·高照,8-13K·14薪,5-10年本科,桃园科技,企业服务20-99人,Hadoop spark, 张女士,绩效奖金，生日福利，员工旅游，补充医疗保险，带薪年假，定期体检，餐补，交通补助，节日福利，通讯补贴，高温补贴，五险一金，有无线网，年终奖
架构师,软件架构师,嘉兴·平湖市·开发区,18-30K,5-10年本科,华芯,半导体/芯片B轮100-499人,系统架构规划, 张女士,餐补，住房补贴，加班补助，五险一金，通讯补贴，补充医疗保险，节日福利
架构师,高级架构师,西安·雁塔区·高新路,11-18K,5-10年本科,博骋科技,大数据0-20人,微服务架构 云计算架构, 段女士, 
架构师,资深架构师,厦门·海沧区·东孚,20-30K,5-10年本科,大博医疗,医疗健康已上市1000-9999人,大数据架构 云计算架构 网站架构 平台架构 前端架构, 郑女士,五险一金，节日福利，带薪年假，免费班车，定期体检，加班补助，年终奖，补充医疗保险，股票期权，餐补，包吃，员工旅游
架构师,持续集成架构师,宁波·慈溪市·杭州湾新区,15-30K,5-10年本科,吉利研究院,汽车研发/制造已上市10000人以上,Shell, 杨女士,餐补，零食下午茶，交通补助，住房补贴，免费工装，节日福利，年终奖，带薪年假，意外险，补充医疗保险，通讯补贴，五险一金，生日福利，定期体检，宿舍有空调，免费班车
架构师,java微服务架构师,西安·雁塔区·绿地世纪城,20-25K,5-10年本科,中科医信,计算机软件不需要融资100-499人,, 周先生,五险一金，节日福利，补充医疗保险，餐补，带薪年假，员工旅游，交通补助，年终奖，定期体检，股票期权，加班补助
架构师,it架构师,十堰,7-12K,5-10年本科,博彦科技,计算机软件已上市10000人以上,IT架构, 胡女士,定期体检，五险一金，节日福利，带薪年假，免费班车，年终奖
架构师,后端架构师,武汉·洪山区,10-20K,5-10年本科,南泥湾,电子商务A轮100-499人,系统架构 技术管理, 翟女士, 
架构师,软件架构师,宁波·慈溪市·杭州湾新区,30-50K,5-10年本科,极氪智能科技,汽车研发/制造A轮10000人以上,BMS 软件架构, 高女士,餐补，生日福利，节日福利，带薪年假，通讯补贴，股票期权，工龄奖，定期体检，年终奖，高温补贴，补充医疗保险，交通补助，五险一金，住房补贴
架构师,.net架构师,青岛·崂山区·大拇指广场,20-30K·14薪,5-10年本科,拓宇,计算机软件20-99人,微服务架构 分布式技术 C# Bootstrap Angular 大数据架构 云计算架构, 阎女士,工龄奖，节日福利，带薪年假，全勤奖，餐补，项目奖金，交通补助，生日福利，团建聚餐，年终奖，五险一金，绩效奖金，零食下午茶
架构师,资深架构师,上海·宝山区·淞南,30-60K,5-10年本科,上海易碳数字科技...,大数据A轮100-499人,Java Python Shell 数据结构 多线程 Spring SpringMVC Hibernate, 詹女士,带薪年假，交通补助，意外险，五险一金，员工旅游，高温补贴，节日福利，年终奖，生日福利，免费工装，股票期权，餐补，定期体检，团建聚餐，加班补助，零食下午茶，通讯补贴
架构师,技术架构师,上海·闵行区·虹桥,22-28K·14薪,5-10年本科,奥哲,互联网C轮500-999人,Java SQL SpringBoot Spring 微服务架构 Vue, 吴先生,节日福利，带薪年假，定期体检，补充医疗保险，员工旅游，五险一金，交通补助，包吃，健身房，股票期权
架构师,首席架构师,广州·黄埔区·科学城,50-60K,5-10年本科,省事熊,计算机软件未融资20-99人,Java Python 微服务架构 搜索引擎技术 分布式技术 平台架构, 陈女士,五险一金，通讯补贴，员工旅游，加班补助，全勤奖，带薪年假，补充医疗保险，股票期权，餐补，交通补助，年终奖，零食下午茶，节日福利，住房补贴，定期体检
架构师,方案架构师,珠海·香洲区·横琴,18-30K,5-10年本科,珠海博维,计算机软件未融资100-499人,方案架构师, 黄女士,高温补贴，补充医疗保险，带薪年假，夜班补助，节日福利，五险一金，团建聚餐，法定节假日三薪，节假日加班费，加班补助，零食下午茶，有无线网
架构师,hypervisor架构师,成都·武侯区·新会展中心,30-40K·13薪,5-10年本科,鲲宜软件,计算机软件A轮20-99人,虚拟机技术 C语言 QNX, 向女士,年终奖，五险一金，带薪年假，食堂
架构师,IC架构师,深圳·南山区·科技园,40-60K,5-10年本科,珠海猎仁,互联网天使轮0-20人,soc risc-v IC, 郑女士,定期体检，五险一金
架构师,Java架构师,南昌·东湖区·豫章,15-20K,5-10年本科,上海牧集网络科技,企业服务不需要融资100-499人,Java 微服务架构 负载均衡技术 分布式技术 Spring Dubbo, 邓女士,生日福利，节假日加班费，员工旅游，绩效奖金，零食下午茶，团建聚餐，股票期权，带薪年假，意外险，节日福利，年终奖，法定节假日三薪，五险一金
架构师,资深架构师,无锡,15-25K·14薪,5-10年本科,ntt data,计算机软件不需要融资1000-9999人,Java Go 微服务架构 负载均衡技术 服务器配置 分布式技术 多线程 Spring, 张女士,定期体检，带薪年假，加班补助，节假日加班费，免费班车，餐补，五险一金，补充医疗保险，年终奖，意外险，法定节假日三薪，交通补助，绩效奖金，团建聚餐，节日福利，员工旅游，生日福利
架构师,mes项目架构师,上海·浦东新区·张江,25-40K,5-10年本科,颢图智能,装卸搬运和仓储业天使轮100-499人,Java C语言, 周女士,五险一金，带薪年假，餐补，年终奖，法定节假日三薪，节假日加班费
架构师,前端架构师,北京·大兴区·亦庄,40-70K·16薪,5-10年本科,京东工业,互联网未融资1000-9999人,Vue 前端架构 ToB 低代码, 李先生,餐补，补充医疗保险，定期体检，带薪年假，年终奖，免费班车，五险一金
架构师,数据架构师,深圳·南山区·华侨城,28-35K,5-10年本科,深圳市数康云信息...,医疗健康天使轮20-99人,大数据平台架构经验 数仓建设经验 大数据处理经验, 彭先生,节日福利，法定节假日三薪，零食下午茶，股票期权，员工旅游，有无线网，节假日加班费，绩效奖金，五险一金，夜班补助，交通补助，定期体检，带薪年假，餐补，团建聚餐，保底工资，补充医疗保险，生日福利，加班补助，年终奖
架构师,GIS技术架构师,上海·闵行区·浦江,35-65K,5-10年本科,万达信息,计算机软件已上市1000-9999人,GIS, 曹女士,五险一金，定期体检，年终奖，股票期权，带薪年假，免费班车，通讯补贴，节日福利
架构师,软件开发架构师,宁波·江北区·洪塘,20-30K·14薪,5-10年本科,酷卡科技,智能硬件天使轮20-99人,Java SQL JavaScript HTML CSS 服务器配置 Flutter 平台架构, 祝先生,股票期权，年终奖，工龄奖，带薪年假，员工旅游，五险一金，节日福利，加班补助，底薪加提成，定期体检
架构师,解决方案架构师,天津·河东区·大直沽,8-13K,5-10年本科,天津华兴科信科技,大数据20-99人,解决方案 售前 产品, 潘先生, 
