type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
全栈工程师,java、vue全栈研发工程师,上海·普陀区·曹杨,13-20K,3-5年本科,上海数飒科技有限公司,计算机软件未融资20-99人,全栈工程师 Java 不接受居家办公, 施先生,年终奖，带薪年假，五险一金，餐补，员工旅游，通讯补贴，定期体检，交通补助
全栈工程师,php全栈开发工程师,成都·武侯区·桂溪,10-15K,3-5年本科,实创派,移动互联网天使轮20-99人,全栈侧重前端 JavaScript HTML CSS PHP Node.js MySQL/Redis/MongoDB 全栈项目经验 前端开发经验 后端开发经验 fastadmin uniapp 小程序, 李先生,零食下午茶，年终奖，五险一金，交通补助，员工旅游，餐补，节日福利，带薪年假
全栈工程师,Web全栈开发工程师,沈阳·浑南区·奥体,6-9K,3-5年本科,沈阳金建,互联网已上市20-99人,TypeScript Java Spring/Spring Boot Vue .NET 全栈侧重前端 计算机相关专业 React 前端开发经验 全栈项目经验, 王先生,通讯补贴，年终奖，加班补助，交通补助，餐补，五险一金，带薪年假，节日福利，定期体检
全栈工程师,全栈软件开发工程师【合肥】,合肥·蜀山区·长江西路华联,10-15K,3-5年本科,千界科技,计算机软件不需要融资20-99人,全栈无侧重 Vue CSS PHP MySQL/Redis/MongoDB 全栈项目经验 后端开发经验 前端开发经验, 司先生,底薪加提成，免费工装，五险一金，年会抽奖，节日福利，年终奖，带薪年假，生日福利，保底工资，法定节假日三薪，全勤奖，年度旅游，团建聚餐，过节红包，加班补助，周六娱乐活动，过节礼盒，户外拓展，节假日加班费，绩效奖金
全栈工程师,全栈java开发工程师,上海·浦东新区·三林,15-18K,3-5年本科,速林网络,计算机软件20-99人,不接受居家办公 Java Spring MyBatis MySQL PostgreSQL, 吴女士, 
全栈工程师,小程序全栈工程师,宁波·鄞州区·彩虹广场,10-15K·13薪,3-5年本科,九乾,企业服务0-20人,Java 留学生优先 全栈侧重后端 JavaScript PHP Python 全栈项目经验, 李先生, 
全栈工程师,php全栈工程师,南宁,8-12K,3-5年本科,易融宝信息技术,广告营销未融资0-20人,PHP Laravel/Yii/ThinkPHP Golang PHP开发经验 服务端开发经验 大数据项目开发经验, 林先生,包住，底薪加提成，零食下午茶，年终奖，带薪年假，全勤奖，工龄奖，加班补助，团建聚餐，宿舍有空调，绩效奖金，夜班补助，补充医疗保险
全栈工程师,php全栈开发工程师,重庆·江北区·鱼嘴,6-11K,3-5年本科,安泰云驰,计算机软件不需要融资0-20人,PHP Laravel/Yii/ThinkPHP MySQL/Redis/MongoDB PHP开发经验 服务端开发经验 英语读写能力良好, 吴先生,住房补贴，餐补，年终奖，绩效奖金，五险一金，员工旅游
全栈工程师,web全栈开发工程师,东莞·东城街道·东宝路,8-12K,3-5年本科,微播通,互联网不需要融资0-20人,Node.js Python HTML5, 梁先生, 
全栈工程师,全栈嵌入式硬件工程师,赣州·章贡区·九方,15-20K,3-5年本科,百世诚科技,游戏未融资20-99人,C++ C DSP开发, 闫先生,加班补助，年终奖，零食下午茶，股票期权，餐补，全勤奖
