type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,前端,深圳·龙华区·观澜,12-24K·13薪,1-3年大专,深圳七乐微联信息技术,计算机服务0-20人,HTML5 CSS React vue es6, 邱先生,股票期权，绩效奖金，年终奖，五险一金
前端,前端,无锡·滨湖区·蠡湖,10-15K,1-3年大专,欧维姆,互联网不需要融资20-99人,前端开发 Flash开发 HTML CSS JavaScript CSS3 HTML5 Less, 涂先生,五险一金，年终奖，带薪年假，节日福利
前端,前端,杭州·余杭区·五常,10-15K,1-3年大专,阿里巴巴集团,互联网已上市10000人以上,react javascript, 倪女士,五险一金，交通补助，零食下午茶，餐补，节日福利，免费班车，年终奖，员工旅游，补充医疗保险，股票期权
前端,前端,柳州·城中区·阳光100,5-8K,1-3年大专,哇咔科技,互联网未融资20-99人,CSS HTML, 熊女士,加班补助，零食下午茶，全勤奖，通讯补贴，交通补助，年终奖，节日福利，五险一金
前端,前端,杭州,11-15K,1-3年大专,巅峰云,电子商务不需要融资0-20人,CSS 不接受居家办公 HTML5 Vue 前端开发经验, 冯先生,有无线网
前端,前端,海口·美兰区·国兴,10-15K,1-3年大专,拓维云创,计算机软件已上市1000-9999人,JavaScript HTML5 CSS, 尹女士,零食下午茶，节日福利，五险一金，员工旅游，团建聚餐，定期体检，带薪年假
前端,前端,哈尔滨,10-11K,1-3年大专,黑龙江欧鹏软件科技,计算机软件20-99人,前端开发经验, 嵇女士, 
前端,前端,南阳·卧龙区·滨河西路,5-8K,1-3年大专,云上质安,计算机软件未融资20-99人,React Vue 前端开发, 马女士,定期体检，通讯补贴，节日福利，餐补，年终奖，持证补助，带薪年假，五险一金
前端,前端,绍兴·诸暨市·江东路,7-12K,1-3年大专,浙江之安科技,计算机软件20-99人,前端开发 全栈开发 JavaScript HTML CSS Vue React Angular, 姚女士, 
前端,前端,南京·浦口区·高新区,12-20K,1-3年大专,中软国际,计算机软件已上市10000人以上,AND DESIGN Vue、 ELEMENT UI, 唐女士,员工旅游，加班补助，定期体检，餐补，零食下午茶，节日福利，免费班车，年终奖，带薪年假，五险一金
前端,前端,常州·武进区·马杭镇,8-10K,1-3年大专,常州若为软件有限公司,互联网不需要融资0-20人,HTML5 JS CSS Web端 PC端, 曹先生,年终奖，员工旅游，工龄奖，保底工资，绩效奖金，五险一金
前端,前端,西宁·城西区·海湖新区,10-15K,1-3年大专,天阳科技,计算机软件已上市1000-9999人,JavaScript HTML5 CSS, 徐女士,五险一金，带薪年假，双休，餐补，节日福利
前端,前端,新余,10-15K,1-3年大专,永锐科技,计算机服务未融资100-499人,ES6 react , 简先生, 
前端,前端,临沂·兰山区·蒙山大道,6-11K,1-3年大专,金泰钢投科技公司,计算机软件1000-9999人,不接受居家办公 HTML5 Vue 国内院校优先 计算机/软件工程相关专业 前端开发经验, 张先生, 
前端,前端,太原,3-5K,1-3年大专,华德天一,学校/学历教育未融资20-99人,HTML CSS Vue, 韩先生,五险一金，加班补助，包吃，全勤奖，定期体检，节日福利，年终奖
