type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
java工程师,java工程师,上海,13-20K,5-10年本科,秦骏,其他行业不需要融资20-99人,后端工程师, 成先生,五险一金，餐补，股票期权，带薪年假，年终奖
java工程师,Java工程师,杭州·临平区·临平,15-30K·14薪,5-10年本科,老板电器,其他行业已上市1000-9999人,后端工程师 Java Spring Redis Java开发经验, 杨先生,高温补贴，补充医疗保险，年终奖，带薪年假，餐补，意外险，节日福利，生日福利，员工旅游，定期体检，全勤奖，五险一金
java工程师,java工程师,北京·海淀区·苏州街,15-16K,5-10年本科,国彩时代,移动互联网20-99人,Java, 郭先生, 
java工程师,Java工程师,苏州·苏州工业园区·独墅湖,5-8K,5-10年本科,和育医疗科技,医疗健康20-99人,Java 全栈工程师 团队管理经验 全栈开发 分布式技术 HTML SpringBoot Spring 数据结构 中级软件工程师 SQL Java开发经验 MySQL 后端开发, 闫先生, 
java工程师,Java工程师,潍坊·奎文区·高新区,10-11K,5-10年本科,量点网科,智能硬件天使轮0-20人,Java 多线程 服务器配置 消息队列 Spring Redis Linux, 邢先生,定期体检，全勤奖，带薪年假，五险一金，节日福利，通讯补贴，餐补，加班补助，交通补助，年终奖，股票期权
java工程师,java工程师,武汉·洪山区·关山,7-12K,3-5年本科,北京葡萄藤,移动互联网未融资20-99人,Java 不接受居家办公 Redis Spring, 郭女士,五险一金，股票期权，节日福利，父母亲节礼品，带薪年假，餐补
java工程师,Java工程师,济宁,5-8K,3-5年本科,黑马软件,计算机软件不需要融资20-99人,Java开发经验 JAVA Java 不接受居家办公 软件工程师 后端工程师 软件研发, 段先生,保底工资，带薪年假，定期体检，交通补助，员工旅游，加班补助，五险一金，住房补贴，绩效奖金，意外险，节假日加班费，团建聚餐，通讯补贴，底薪加提成，节日福利，工龄奖，股票期权，生日福利
java工程师,java工程师,杭州·余杭区·仓前,10-15K·15薪,3-5年本科,要务科技,互联网A轮100-499人,Spring Java MySQL, 曾女士,入职体检报销，员工旅游，带薪年假，定期体检，餐补，五险一金，节日福利，独立食堂，年终奖，生日福利，带薪病假，免费班车，零食下午茶，补充医疗保险
java工程师,java工程师,武汉,12-15K,3-5年本科,中泰信达,环保未融资20-99人,后端工程师 Java Spring JavaScript 分布式系统开发经验 Java开发经验 中大型项目架构设计经验, 何先生,年终奖，补充医疗保险，股票期权，五险一金，全勤奖，交通补助，节日福利，加班补助
java工程师,java工程师,北京·朝阳区·望京,20-40K·13薪,3-5年本科,锦鸿全,机械设备/机电/重工未融资0-20人,Java C/C++ 架构师 后端工程师 不接受居家办公 前端 大型分布式项目 高并发高可用, 李先生,五险一金
java工程师,java工程师,杭州·滨江区·长河,12-17K·13薪,3-5年本科,杭州禾束信息科技...,互联网未融资0-20人,Java Spring MySQL 计算机/软件工程相关经验 Java开发经验, 郑女士,年终奖，五险
java工程师,java工程师,安阳·文峰区,9-10K,3-5年本科,大连鲤想科技,移动互联网100-499人,Java, 王女士, 
java工程师,java工程师,武汉·洪山区·光谷,8-10K,3-5年本科,美新瑞杰,大数据未融资20-99人,JVM Nginx Java 不接受居家办公 大数据处理经验 Redis Java开发经验 音视频经验 C/C++ 微服务经验 分布式系统开发经验 MySQL MyBatis 架构设计经验 Python, 郑女士,加班补助，补充医疗保险，员工旅游，年终奖，带薪年假，节日福利，五险一金，交通补助，餐补
java工程师,java工程师,西安·雁塔区·沣惠南路,13-15K,3-5年本科,吉林省智迅未来,互联网未融资0-20人,Java SpringCloud MySQL Oracle, 黄女士,保底工资，五险一金
java工程师,Java工程师,武汉·洪山区·光谷,11-22K,3-5年本科,能众科技,新能源20-99人,Java开发经验 全栈工程师 Java 中大型项目架构设计经验 后端工程师 计算机/软件工程相关经验, 朱先生,五险一金
java工程师,Java工程师,重庆·渝北区·回兴,5-10K,3-5年本科,三傅科技,互联网未融资0-20人,后端开发 Java, 张先生, 
java工程师,java工程师,北京·东城区·工体,13-15K,3-5年本科,宝石花医疗信息公司,医疗健康不需要融资20-99人,Java MyBatis MySQL 计算机/软件工程相关经验 Java开发经验, 姚女士,带薪年假，五险一金，年终奖，补充医疗保险，生日福利
