type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
网络安全,网络安全工程师,西安·雁塔区·丈八,15-25K,1年以内大专,西安华为,通信/网络设备未融资10000人以上,Linux Java C/C++ 计算机软件 网络设备 云计算 数据安全 信息安全, 王先生,五险一金，法定节假日三薪，有无线网，补充医疗保险，节假日加班费，定期体检，员工旅游，节日福利，股票期权，加班补助，年终奖，带薪年假
网络安全,网络安全工程师,北京·海淀区·双安,8-13K,1年以内大专,腾远创,信息安全未融资0-20人,信息安全 安全设备 Linux Windows 信息安全认证 SCSA, 李先生,年终奖，节日福利，加班补助，餐补，员工旅游，通讯补贴，股票期权，带薪年假，交通补助，五险一金，节日福利，加班补助，全勤奖，女工假
网络安全,网络安全售前技术,南京·雨花台区·小行,4-6K,1年以内大专,普阑尼,通信/网络设备未融资20-99人,安全体系架构和研发 安全运维和保障 计算机/信息安全相关专业 渗透测试经验 攻防对抗经验 CISSP/CISP CISA 网安专业或者从事网安, 宋女士,全勤奖，节日福利，带薪年假，定期体检，年终奖，五险一金
网络安全,网络安全运维工程师,蚌埠·蚌山区·宏业村,5-10K·13薪,1年以内大专,辰图大数据,信息安全未融资100-499人,安全运维和保障, 罗女士,五险一金，通讯补贴，交通补助，全勤奖，年终奖，补充医疗保险，员工旅游，节日福利，加班补助
网络安全,网络安全测评师,廊坊·广阳区·步行街,5-10K·13薪,1年以内大专,兰科集团,互联网不需要融资100-499人,网络设备 信息安全 安全设备, 王女士,年终奖，加班补助，带薪年假，五险一金，节日福利
网络安全,高级网络安全工程师,上海·杨浦区·东外滩,8-13K,经验不限本科,翰芃,互联网不需要融资20-99人,安全架构搭建经验 安全运维经验 计算机/信息安全相关专业 防火墙 网络安全运维 网络安全架构, 谢女士,交通补助，年终奖，通讯补贴，五险一金，带薪年假，节日福利，员工旅游
网络安全,高级网络安全工程师,广州·南沙区·东涌,20-30K,经验不限本科,中机,进出口贸易0-20人,安全运维和保障 攻防对抗经验 云计算安全运维经验 渗透测试经验, 李先生, 
网络安全,高级网络安全工程师,北京·海淀区·上地,10-15K·13薪,经验不限本科,北京圣芯诺科技,通信/网络设备未融资20-99人,安全运维 CISA 网络安全 商业智能 电力行业经验 金融行业经验 信息安全标准 网络信息安全行业规范, 贾女士,加班补助，节日福利，五险一金，零食下午茶，生日福利，定期体检，带薪年假，绩效奖金，年终奖，团建聚餐，意外险，员工旅游
网络安全,网络安全工程师(J10028),株洲·天元区·时代广场,8-12K,经验不限本科,千金药业,医疗健康已上市1000-9999人,安全体系架构和研发 安全运维和保障 计算机/信息安全相关专业, 漆女士,交通补助，带薪年假，节日福利，通讯补贴，年终奖，员工旅游，五险一金，免费班车，定期体检
网络安全,网络安全驻场工程师,滨州,3-4K,经验不限本科,赫为信息,信息安全未融资0-20人,具有软考中级证书, 朱先生,保底工资，团建聚餐，员工旅游，年终奖，绩效奖金，底薪加提成，工龄奖，全勤奖，五险一金，交通补助
